global_id,ObjectName,AdmArea,District,Address,Photo,Email,WebSite,HelpPhone,Longitude,Latitude
408333928,Спортивный комплекс «Парус»,Юго-Восточный административный округ,район Выхино-Жулебино,"Привольная улица, дом 42",cc3b48df-766d-469f-805f-7c79e4e7b8ee,mso@mos.ru,mso.mossport.ru,(495) 681-01-48,37.849438351,55.692040553
408334012,Спортивный комплекс «Парус»,Юго-Восточный административный округ,район Выхино-Жулебино,"Привольная улица, дом 42",6365cc4d-b64c-4797-9982-e8ccaf12a334,mso@mos.ru,mso.mossport.ru,(495) 681-01-48,37.849762898,55.692054188
408334450,Спортивный комплекс «Южнопортовый»,Юго-Восточный административный округ,Южнопортовый район,"улица Трофимова, дом 30, корпус 3",d82b080e-16cb-4b87-98c6-31c15ec6dccb,mso@mos.ru,mso.mossport.ru,(495) 681-01-48,37.683476333,55.701134225
408337064,Физкультурно-оздоровительный комплекс Московской волейбольной академии на ул. Алабяна,Северный административный округ,район Сокол,"улица Алабяна, дом 13, корпус 1",23506b0e-f45d-4fa4-8588-dbeecbca1ec2,mva@mossport.ru,mva.mossport.ru,(499) 195-99-95,37.506252112,55.799832783
408337134,Физкультурно-оздоровительный комплекс Московской волейбольной академии на ул. Алабяна,Северный административный округ,район Сокол,"улица Алабяна, дом 13, корпус 1",2681ae77-82e0-49c8-b23f-df33553dcc11,mva@mossport.ru,mva.mossport.ru,(499) 195-99-95,37.506214561,55.799808609
408337607,Учебный корпус МГУСиТ Царицыно,Южный административный округ,район Бирюлёво Восточное,"3-я Радиальная улица, дом 8",063d8a5a-9ed9-453c-a2b2-24c9de157e73,mgusit@mossport.ru,mgusit.mossport.ru,(495) 388-78-33,37.67732153,55.606697021
408338268,Спортивный комплекс «Русь»,Южный административный округ,район Орехово-Борисово Южное,"Елецкая улица, дом 17, корпус 3",a8485945-437c-4fc3-a79f-7ffb76364a95,mha@mossport.ru,mha.mossport.ru,(495) 374-63-04,37.736904551,55.607624871
408339389,Спортивный клуб «Ладья»,Западный административный округ,район Очаково-Матвеевское,"Матвеевская улица, дом 36",d9c3f06e-12ae-4249-a0b9-4f9fd6bceb88,mso@mos.ru,mso.mossport.ru/,(495) 681-01-48,37.459715909,55.705071561
408339786,Ледовый дворец «Хрустальный»,Юго-Западный административный округ,район Коньково,"Профсоюзная улица, дом 97, корпус 1",64ca5919-fe92-494b-9213-fdd2b35285b7,mmpa@mossport.ru,mmpa.mossport.ru,(495) 429-97-91,37.524229473,55.637918979
408339886,Ледовый дворец «Хрустальный»,Юго-Западный административный округ,район Коньково,"Профсоюзная улица, дом 97, корпус 1",13dc06d5-3d09-477a-8030-7d2cc5e5a60a,mmpa@mossport.ru,mmpa.mossport.ru,(495) 429-97-91,37.524229473,55.637918979
408339957,Ледовый дворец «Хрустальный»,Юго-Западный административный округ,район Коньково,"Профсоюзная улица, дом 97, корпус 1",1dc71308-b0e2-48b9-ac36-0c9d2cfc3e3c,mmpa@mossport.ru,mmpa.mossport.ru,(495) 429-97-91,37.524229473,55.637918979
408340040,Ледовый центр «Платинум»,Зеленоградский административный округ,район Крюково,"город Зеленоград, корпус 2045",ce0a7e77-befe-47ad-a971-a72e7371a071,mso@mos.ru,mso.mossport.ru,(495) 681-01-48,37.16853522,55.971029045
408340995,Спортивный комплекс «Чертановский»,Южный административный округ,район Чертаново Южное,"Чертановская улица, дом 59А, строение 2",43176dd5-a4a4-4fdf-aea9-2512620a40be,yug@mossport.ru,yug.mossport.ru,(499) 613-94-76,37.590450184,55.599950388
408341087,Спортивный комплекс «Чертановский»,Южный административный округ,район Чертаново Южное,"Чертановская улица, дом 59А, строение 2",01ee450e-1362-479d-910b-125e7caecf76,yug@mossport.ru,yug.mossport.ru,(499) 613-94-76,37.590629963,55.600129638
408341296,Дворец спорта «Янтарь»,Северо-Западный административный округ,район Строгино,"улица Маршала Катукова, дом 22",d02ba090-eee7-4b8d-8f4b-56aff40c0177,yantar@mossport.ru,yantar.mossport.ru,(499) 252-98-08,37.410760053,55.804574363
408341515,Дворец спорта «Янтарь»,Северо-Западный административный округ,район Строгино,"улица Маршала Катукова, дом 22",121216f5-eaad-42e4-bd1c-bfa923649ea4,yantar@mossport.ru,yantar.mossport.ru,(499) 252-98-08,37.411843666,55.804396105
408341764,Дворец спорта «Москвич»,Юго-Восточный административный округ,район Текстильщики,"Люблинская улица, дом 15/46, строение 7",857d6c5b-8ec5-4e49-ba81-ca745f8c0998,moskvich@mossport.ru,moskvich.mossport.ru,(499) 179-31-23,37.7314565,55.707149634
408341855,Дворец спорта «Москвич»,Юго-Восточный административный округ,район Текстильщики,"Люблинская улица, дом 15/46, строение 7",5a0b7d05-2093-4df5-ac59-f9effcdb6a99,moskvich@mossport.ru,moskvich.mossport.ru,(499) 179-31-23,37.731752493,55.707241728
408342429,Дворец спорта «Москвич»,Юго-Восточный административный округ,район Текстильщики,"Люблинская улица, дом 15/46, строение 7",25582378-7789-4f13-885e-d012c5d01992,moskvich@mossport.ru,moskvich.mossport.ru,(499) 179-31-23,37.731794461,55.70709246
408342783,Дворец спорта «Москвич»,Юго-Восточный административный округ,район Текстильщики,"Люблинская улица, дом 15/46, строение 7",944f5793-7900-4097-852f-8f2901a4d71c,moskvich@mossport.ru,moskvich.mossport.ru,(499) 179-31-23,37.731542333,55.706887711
408343067,Дворец спорта «Москвич»,Юго-Восточный административный округ,район Текстильщики,"Люблинская улица, дом 15/46, строение 7",caca7dcb-807e-4f42-b7a5-d10ebf3afb65,moskvich@mossport.ru,moskvich.mossport.ru,(499) 179-31-23,37.73159866,55.706672668
408343424,Спортивный комплекс «Аннино»,Южный административный округ,район Чертаново Южное,"Варшавское шоссе, дом 145, корпус 6",d98b4973-f688-4e1b-8d09-801bb371622f,yug@mossport.ru,yug.mossport.ru,(499) 613-94-76,37.600756627,55.57941236
408343512,Спортивный клуб «Варшавский»,Южный административный округ,Нагорный район,"Варшавское шоссе, дом 71",db53560f-6086-431f-b0eb-bc36aee95c0c,yug@mossport.ru,yug.mossport.ru,(499) 613-94-76,37.62101366,55.660961857
408344104,Спортивный комплекс «Южный»,Южный административный округ,район Бирюлёво Восточное,"Лебедянская улица, дом 18",1fa64f41-563a-456d-ac5b-845ee506bc30,yug@mossport.ru,yug.mossport.ru,(499) 613-94-76,37.674023036,55.585394487
